Seq | Data_Center_Code | Name | TSN | Authority | Best_NODC7 | Collectors_Comment | Data_Managers_Comment | Short_Name | TSN_ITIS | APHIAID
90000000005140 | 20 | Polydora ligni | 66801 |  | 5001430400 |  | NL - Trinity Bay |  | 66801 | 152351 
90000000005141 | 20 | Polydora websteri | 66802 |  | 5001430400 |  | NL - Trinity Bay |  | 66802 | 153847 
90000000004148 | 90 | Polyfibula sphyrelata | -70204 | (Thomsen, 1973) Manton in Manton and Bremer, 1981 | 340000000 | Bérard-Therriault, L.; Poulin, M.; Bosse, L. 1999. Guide d'identification du phytoplancton marin de l'estuaire et du golfe du Saint-Laurent incluant également certains protozoaires. Publication spéciale canadienne des sciences halieutiques et aquatiques; 128. 387 p. page 315  reference book Scientific Authority = (Thomsen, 1973) Manton in Manton et Bremer, 1981 | IML_PHYTO_Feb2007 |  | NaN | 105605 
90000000005435 | 20 | Polygordius | 68419 | Schneider, 1868 | 9 |  | IOS_March2010 |  | 68419 | 129472 
90000000001876 | 90 | Polyipnus asteroides | 162223 |  | 8759020201 |  | SSIP | POL | 162223 | 158839 
90000000003699 | 20 | Polykrikos | 10138 | BUETSCHLI, 1873 | 1204030100 |  | MESD_PHYTO_MONITORING |  | 10138 | 109485 
90000000004717 | 20 | Polykrikos kofoidi | 10140 |  | 1204030100 |  | PEI_Phyto_2001-2003 |  | 10140 | 109899 
90000000001072 | 90 | Polykrikos schwartzii | 10139 | BUETSCHLI | 1204030101 |  | CPRdata | POL | 10139 | 341581 
90000000005142 | 20 | Polymixia nobilis | 166127 | Lowe, 1838 | 8809010100 | ITIS info updated; accepted in GoM based on ARC 8601480 (cited in FishBase, OBIS) | NL - Trinity Bay |  | 166127 | 127163 
90000000005143 | 20 | Polymixiidae | 166124 |  | 8809010000 |  | NL - Trinity Bay |  | 166124 | 125582 
90000000000905 | 90 | Polynemoidei | 170444 |  | 8838000000 |  |  | POL | 170444 | 151751 
90000000001397 | 90 | Polynoidae | 64397 |  | 5001020000 |  |  | POLYFA | 64397 | 939 
90000000005436 | 20 | Polyorchis penicillatus | 49255 | (Eschscholtz, 1829) | 9 |  | IOS_March2010 |  | 49255 | 290843 
90000000005144 | 20 | Polyphemidae | 83959 |  | 6109050000 |  | NL - Trinity Bay |  | 83959 | 196266 
90000000003219 | 90 | Polyplacophora | 78807 | Gray, 1821 | 5300000000 | nfld authority field blank;  Barnes | NFLD_longlist |  | 78807 | 55 
90000000005145 | 20 | Polyprion americanus | 167914 | (Bloch & Schneider, 1801) | 8835022800 | space after author/yr removed; accepted in GoM based on Scott and Scott 1988, Collette and Klein-MacPhee 2002 | NL - Trinity Bay |  | 167914 | 126998 
90000000005146 | 20 | Pomatomidae | 168557 |  | 8835250000 |  | NL - Trinity Bay |  | 168557 | 125554 
90000000001877 | 90 | Pomatomus saltatrix | 168559 | (LINNAEUS, 1766) | 8835250101 |  | SSIP | POM | 168559 | 151482 
90000000005857 | 20 | Pompholyx | 1 |  | 1 |  |  |  | NaN | 134933 
90000000000752 | 90 | Pontella | 86053 | DANA, 1846 | 6118270300 | ROSE WILSON OWRE&FOYO |  | PON | 86053 | 104209 
90000000002258 | 90 | Pontella meadii | 86055 | WHEELER, 1901 | 6118270300 | WILSON (Wheeler, 1900) | american CPR |  | 86055 | 157676 
90000000001517 | 90 | Pontella mediterranea | 86061 | (CLAUS, 1863) | 6118270300 | ROSE (no parentheses) | CPRdata | PON | 86061 | 104739 
90000000002259 | 90 | Pontella mimocerami | 86059 | FLEMINGER, 1957 | 6118270300 | OWRE&FOYO (1957a) | american CPR |  | 86059 | 354873 
90000000002260 | 90 | Pontella pennata | 86054 | WILSON, 1932 | 6118270300 | WILSON | american CPR |  | 86054 | 157677 
90000000003778 | 20 | Pontella pulvinata | 86041 | (SATO, 1913) | 6118270300 | Bradford-Grieve, J.M. 1999. The marine fauna of New Zealand: pelagic calanoid copepoda: Bathypontiidae etc. NIWA Biodiversity Memoir No.111, p186. (see also Nishimura, S. 1969. Publs. Seto Mar. Biol. Lab.16, 381-384) | CPR2004 |  | 86041 | 346398 
90000000002261 | 90 | Pontella spinipes | 86057 | GIESBRECHT, 1889 | 6118270300 | WILSON OWRE&FOYO | american CPR |  | 86057 | 104741 
90000000000751 | 90 | Pontellidae | 86038 | DANA, 1852 | 6118270000 |  |  | PON | 86038 | 104097 
90000000000753 | 90 | Pontellina | 86062 | CLAUS, 1893 | 6118270400 | ROSE (DANA, 1852) WILSON (Dana, 1853) OWRE&FOYO (Dana, 1853) | 92037 | PONTEL | 86062 | 104210 
90000000002433 | 90 | Pontellina plumata | 86063 | (DANA, 1852) | 6118270401 | ROSE (DANA,1849) WILSON (DANA,1849) OWRE&FOYO | KENNEDY 80027;MK*_JULY2002_changed genus from pontella to PONtellina; added authority and TSN; 87022; M0_15data |  | 86063 | 104743 
90000000000653 | 90 | Pontellina plumata | 86063 | (DANA, 1852) | 6118270401 | ROSE (DANA,1849) WILSON (DANA,1849) OWRE&FOYO | KENNEDY 84037;KENNEDY 80027;CPRdata | PONPLU | 86063 | 104743 
90000000001035 | 90 | Pontellina securifer | -7236 | Brady 1883 | 6118270400 | in Bradford-Grieve, J.M. 1999 NIWA Biodiversity Memoir No. 111, p.200 | CPRdata; | PON | NaN | 196786 
90000000002136 | 90 | Pontellopsis | 86072 | BRADY, 1883 | 6118270800 | ROSE WILSON OWRE&FOYO (G.Brady 1883) | american CPR |  | 86072 | 104211 
90000000001506 | 90 | Pontellopsis perspicax | 86075 | (DANA, 1849) | 6118270800 | OWRE&FOYO ((Dana,1852)) | CPRdata | PON | 86075 | 360249 
90000000001508 | 90 | Pontellopsis regalis | 86074 | (DANA, 1849) | 6118270800 | ROSE (no parentheses) WILSON OWRE&FOYO ((Dana, 1852)) | CPRdata | PON | 86074 | 104745 
90000000004708 | 20 | Pontellopsis villosa | 86073 | Brady, 1883 | 61182708 |  | AZMP-2008 TL2008815 |  | 86073 | 104746 
90000000000889 | 90 | Pontinus | 166798 |  | 8826010500 |  | SSIP | PON | 166798 | 126170 
90000000001878 | 90 | Pontinus rathbuni | 166803 | GOODE AND BEAN, 1896 | 8826010505 |  | SSIP | PON | 166803 | 159556 
90000000003220 | 90 | Pontogeneia | 93720 | Boeck, 1871 | 2108060300 | nfld authority field blank;  SFG | NFLD_longlist |  | 93720 | 101527 
90000000001626 | 90 | Pontogeneia inermis | 93723 | KROYER, 1838 | 6169201200 |  | KENNEDY_PETPESWICK | PONINE | 93723 | 102223 
90000000003001 | 90 | Pontogeneidae | -7105 |  | 6170000000 |  |  |  | NaN | 1135 
90000000000415 | 90 | Pontophilus | 97175 | LEACH, 1817 | 6179220600 |  | KENNEDY 77007; | PONTOP | 97175 | 107011 
90000000000720 | 90 | Pontophilus norvegicus | 97184 | (M. SARS, 1861) | 6179220600 |  | KENNEDY 78015; | PONNOR | 97184 | 107563 
90000000004549 | 20 | Pontoptilus muticus | 85288 | G.O.Sars, 1905 | 6118010600 | Rose | 2009011_Multinet |  | 85288 | 345264 
90000000004786 | 20 | Pontosphaera | 2226 |  | 603041500 |  | Gran and Braarud 1935- BOF/GOM |  | 2226 | 115082 
90000000004788 | 20 | Pontosphaera bigelowi | -70416 |  | 603041500 |  | Gran and Braarud 1935- BOF/GOM |  | NaN | 115082 
90000000004787 | 20 | Pontosphaera huxleyi | 2227 |  | 603041500 |  | Gran and Braarud 1935- BOF/GOM |  | 2227 | 115100 
90000000002033 | 90 | Porcellanidae | 98058 | HAWORTH, 1825 | 6183120000 |  | american CPR |  | 98058 | 106734 
90000000001398 | 90 | Porcellidiidae | 86120 |  | 6119030000 |  |  | POR | 86120 | 115173 
90000000000386 | 90 | Porifera | 46861 |  | 3600000000 |  | KENNEDY 76026 | PORPHY | 46861 | 558 
90000000004520 | 20 | Poroecus curtus | -70390 |  | -1 |  | Madhu_codelist |  | 46626 | 417142 
90000000005147 | 20 | Poromya granulata | 82000 | (Nyst and Westendorp, 1839) | 5520090100 | See Pohle notes, original NWARMS listing of Panomya granulata is found only in ITIS (81775) w/o author but similar Poromya granulata with authors as stated is valid but in different family; OBIS has record from Gulf of Maine | NL - Trinity Bay |  | 82000 | 140843 
90000000005148 | 20 | Poromyidae | 81994 |  | 5520090000 |  | NL - Trinity Bay |  | 81994 | 13727 
90000000005149 | 20 | Poronotus triacanthus | 642550 |  | 6280071400 |  | NL - Trinity Bay |  | 642550 | 320545 
90000000002534 | 90 | Porosira | 2536 |  | 702020800 |  | AZMP_PHYTO |  | 2536 | 148980 
90000000002601 | 90 | Porosira glacialis | 2537 |  | 702020801 |  | jm_list; |  | 2537 | 156689 
90000000004445 | 20 | Porroecia | 684176 |  | 6111050000 |  | IOS1 |  | 684176 | 127554 
90000000004446 | 20 | Porroecia spinirostris | 684318 | (Claus, 1874) | 6111050000 |  | IOS1 |  | 684318 | 127856 
90000000002037 | 90 | Portunidae | 98689 | RAFINESQUE, 1815 | 6189010000 |  | american CPR |  | 98689 | 106763 
90000000002038 | 90 | Portunus | 98717 | WEBER, 1795 | 6189010600 |  | american CPR |  | 98717 | 106930 
90000000004655 | 20 | Pranus flexosus | 0 |  | 6153010000 |  | LH187 |  | NaN | 120177 
90000000002983 | 90 | Prasinophyceae | 9513 |  | 1001000000 | Christ. | NFLD_longlist |  | 9513 | 17329 
90000000001399 | 90 | Praya | 51337 |  | 3716030200 |  | IOSdata | PRA | 51337 | 135376 
90000000005437 | 20 | Praya dubia | 51339 |  | 3716030200 |  | IOS_March2010 |  | 51339 | 135466 
90000000003922 | 90 | Preperidinium meunieri | 573490 | (Pavillard) Elbrächter, 1993 | -1 |  | IML_2007_PHYTO |  | 573490 | 109927 
90000000001879 | 90 | Priacanthidae | 168176 |  | 8835170000 |  | SSIP | PRI | 168176 | 125555 
90000000001880 | 90 | Priacanthus arenatus | 168178 | CUVIER, 1829 | 8835170101 |  | SSIP | PRI | 168178 | 127005 
90000000002984 | 90 | Priapulida | 155153 |  | 7400000000 | Barnes | NFLD_longlist |  | 155153 | 101063 
90000000000578 | 90 | Primno | 95187 |  | 6170040300 |  | KENNEDY 81039;KENNEDY 80027;IOSdata | PRI | 95187 | 101806 
90000000001400 | 90 | Primno abyssalis | 656435 | (BOWMAN, 1968) | 6170040300 |  |  | PRI | 656435 | 421603 
90000000001550 | 90 | Primno brevidens | 95192 |  | 6170040300 |  | IOSdata | PRI | 95192 | 421604 
90000000001549 | 90 | Primno macropa | 95188 |  | 6170040300 |  |  | PRI | 95188 | 180759 
90000000000981 | 90 | Primnothorus | 162463 |  | 8762070000 | picture available; not a syngnathidae=primnothorus | KENNEDY 77007;77007;78015 | PRI | 162463 | 125447 
90000000005150 | 20 | Prionace glauca | 160424 |  | 8708020600 |  | NL - Trinity Bay |  | 160424 | 105801 
90000000003221 | 90 | Prionospio | 66838 | Malmgren, 1867 | 5001430500 | nfld authority field blank;  SFG | NFLD_longlist |  | 66838 | 129620 
90000000002985 | 90 | Prionospio malmgreni | 66839 | Claparede                                     | 5001430500 | SFG | NFLD_longlist |  | 66839 | 131159 
90000000002986 | 90 | Prionospio steenstrupi | 66845 | Malmgren, 1867 | 5001430500 | Ushakov | NFLD_longlist |  | 66845 | 131164 
90000000001881 | 90 | Prionotus carolinus | 166974 | (LINNAEUS, 1771) | 8826020101 |  | SSIP | PRI | 166974 | 159571 
90000000001882 | 90 | Prionotus evolans | 166975 | (LINNAEUS, 1766) | 8826020102 |  | SSIP | PRI | 166975 | 159572 
90000000001883 | 90 | Pristipomoides aquilonaris | 168913 | (GOODE AND BEAN, 1896) | 8835360701 |  | SSIP | PRI | 168913 | 159805 
90000000005438 | 20 | Probalaenanemertes | -7 |  | 9 |  | IOS_March2010 |  | -7 | 122434 
90000000002612 | 90 | Proboscia alata | 610099 | (BRIGHTWELL) SUNDSTRÖM | 702100100 |  | jm_list;MK_July2002_addedNODC for diatom Rhizosolenia; see also Rhizosolenia alata |  | 610099 | 149168 
90000000004150 | 90 | Proboscia eumorpha | -70206 | Takahashi, Jordan and Priddle, 1994 | -1 | Bérard-Therriault, L.; Poulin, M.; Bosse, L. 1999. Guide d'identification du phytoplancton marin de l'estuaire et du golfe du Saint-Laurent incluant également certains protozoaires. Publication spéciale canadienne des sciences halieutiques et aquatiques; 128. 387 p. page 36  reference book Scientific Authority = Takahashi, Jordan et Priddle 1994 | IML_PHYTO_Feb2007 |  | NaN | 156642 
90000000001401 | 90 | Proboscidactyla | 50814 | BRANDT, 1935 | 3705060200 |  | IOSdata | PRO | 50814 | 117202 
90000000004447 | 20 | Proboscidactyla flavicirrata | 50814 | Brandt, 1835 | 3705060200 |  | IOS1 |  | 50814 | 117202 
90000000003222 | 90 | Proceraea | 65589 | Ehlers, 1864 | 5001230100 | nfld authority field blank;  Fauchald | NFLD_longlist |  | 65589 | 129671 
90000000005611 | 20 | Proceroecia brachyaskos | 684416 | Muller, 1906 | 1 |  | IOSzooplanktondbase_Dec2012 |  | 684416 | 127857 
90000000003788 | 20 | Prochlorococcus | 610076 | Chisholm et al, 2001 | 300000000 |  | PHYTO_BILLLI |  | 610076 | 345515 
90000000005440 | 20 | Procymbulia | 76408 |  | 9 |  | IOS_March2010 |  | 76408 | 571071 
90000000001537 | 90 | Proneomysis wailesi | 90083 |  | 6153011800 |  | IOSdata | PRO | 90083 | 227083 
90000000001218 | 90 | Pronoctiluca pelagica | 10144 |  | 1204040101 |  | CPRdata | PRO | 10144 | 109903 
90000000004151 | 90 | Pronoctiluca phaeocysticola | -70207 | (Scherffel) Pavillard 1922 | 1204040100 | Bérard-Therriault, L.; Poulin, M.; Bosse, L. 1999. Guide d'identification du phytoplancton marin de l'estuaire et du golfe du Saint-Laurent incluant également certains protozoaires. Publication spéciale canadienne des sciences halieutiques et aquatiques; 128. 387 p. page 162  reference book Scientific Authority = (Scherffel) Pavillard 1922 | IML_PHYTO_Feb2007 |  | NaN | 146173 
90000000002692 | 90 | Proplectella | 46737 |  | 3540120100 |  | SABSphyto |  | 46737 | 292924 
90000000004521 | 20 | Proplectella globosa | 46739 |  | 3540120100 |  | Madhu_codelist |  | 46739 | 584811 
90000000004522 | 20 | Proplectella subcaudata | 46740 |  | 3540120100 |  | Madhu_codelist |  | 46740 | 417244 
90000000003223 | 90 | Prorocentrales | 9875 | Lemmermann, 1910 | 1202000000 | nfld authority field blank;  Christ. | NFLD_longlist |  | 9875 | 109396 
90000000001219 | 90 | Prorocentrum | 9877 |  | 1202010400 |  | jm_list;; CPRdata | PRO | 9877 | 109566 
90000000003923 | 90 | Prorocentrum aff. mexicanum | -6929 | Tafall, 1942 | 1202010400 |  | IML_2007_PHYTO |  | 331231 | 109566 
90000000002460 | 90 | Prorocentrum balticum | 9888 |  | 1202010407 |  | AZMP_PHYTO | PHYTO | 9888 | 110293 
90000000002568 | 90 | Prorocentrum compressum | 9890 |  | 1202010408 |  |  |  | 9890 | 110295 
90000000006035 | 20 | Prorocentrum cordatum | 9902 | (Ostenfeld) J.D.Dodge, 1975 | 1202010415 |  | Replaces now unaccepted Prorocentrum mimimum - APHIAID 110304, National_Taxonomic_Seq: 90000000002462 |  | NaN | 232376 
90000000002709 | 90 | Prorocentrum emarginatum | 331232 | FUKUYO, 1981 | 1202010400 |  | IML_March2004 |  | 331232 | 232441 
90000000002461 | 90 | Prorocentrum gracile | 9901 |  | 1202010414 |  | AZMP_PHYTO | PHYTO | 9901 | 110300 
90000000002710 | 90 | Prorocentrum lima | 9893 | (EHRENBERG) DODGE, 1975 | 1202010409 |  | IML_March2004 |  | 9893 | 110301 
90000000002711 | 90 | Prorocentrum mexicanum | 331231 | TAFALL, 1942 | 1202010400 |  | IML_March2004 |  | 331231 | 231885 
90000000002089 | 90 | Prorocentrum micans | 9879 | Ehrenberg, 1833 | 1202010401 | itis;TOMAS | jm_list;american CPR |  | 9879 | 110303 
90000000002462 | 90 | Prorocentrum minimum | 9880 | (Pavillard) Schiller, 1933 | 1202010402 | itis;TOMAS | jm_list;AZMP_PHYTO | PHYTO | 9880 | 110304 
90000000003741 | 90 | Prorocentrum minutum | -7935 |  | 1202010400 |  | MESD_PHYTO_PPP2000 |  | NaN | 110304 
90000000003659 | 90 | Prorocentrum rhathymum | -7916 | LOEBLICH III, SHERLEY,SCHMIDT (LOEBLICH etal 1979) | 1202010400 | Cortés-Altamirano, R. & Sierra-Beltrán, A. P. 2003. Morphology and taxonomy of Prorocentrum mexicanum and reinstatement of Prorocentrum rhathymum (Dinophyceae). J. Phycol. 39, 221-225. | IML |  | NaN | 232298 
90000000004711 | 20 | Prorocentrum scutellum | 9884 |  | 1202010400 |  | PhytoMonitoring |  | 9884 | 110314 
90000000004153 | 90 | Prorodon aff. ovum | -70209 | (Ehrenberg, 1831) Kahl, 1930 | 3514020100 | Bérard-Therriault, L.; Poulin, M.; Bosse, L. 1999. Guide d'identification du phytoplancton marin de l'estuaire et du golfe du Saint-Laurent incluant également certains protozoaires. Publication spéciale canadienne des sciences halieutiques et aquatiques; 128. 387 p. page 337  reference book Scientific Authority = (Ehrenberg, 1831) Kahl, 1930 | IML_PHYTO_Feb2007 |  | NaN | 163603 
90000000000768 | 90 | Proscina | 95298 |  | 6170140100 |  |  | PRO | 95298 | 550637 
90000000005151 | 20 | Prosopium cylindraceum | 162008 |  | 8755010600 |  | NL - Trinity Bay |  | 162008 | 282373 
90000000004154 | 90 | Protherythropsis vigilans | -70210 | Marshall 1925 | -1 | Bérard-Therriault, L.; Poulin, M.; Bosse, L. 1999. Guide d'identification du phytoplancton marin de l'estuaire et du golfe du Saint-Laurent incluant également certains protozoaires. Publication spéciale canadienne des sciences halieutiques et aquatiques; 128. 387 p. page 161  reference book Scientific Authority = Marshall 1925 | IML_PHYTO_Feb2007 |  | NaN | 233115 
90000000004206 | 90 | Protista | -1 |  | 340000000 |  | IML_phyto_April2007 |  | NaN | 5 
90000000001067 | 90 | Protoceratium reticulatum | 10390 |  | 1204120101 |  | CPRdata | PRO | 10390 | 110321 
90000000001884 | 90 | Protochordata | -7881 |  | 8200000000 | no data; cephalochordata;hemichordata; urochorata; etc | SSIP | PRO | NaN | 1821 
90000000003224 | 90 | Protomyctophum | 162684 | Fraser-Brunner, 1949 | 8762141000 | nfld authority field blank;  AFS | NFLD_longlist |  | 162684 | 125832 
90000000000852 | 90 | Protomyctophum arcticum | 162689 |  | 8762141003 | fishes (Lutken)1892 | SSIP | PROARC | 162689 | 158917 
90000000005441 | 20 | Protomyctophum crockeri | 162685 | (Bolin, 1939) | 8762141000 |  | IOS_March2010 |  | 162685 | 272731 
90000000001275 | 90 | Protomyctophum thompsoni | 162687 |  | 8762141002 |  |  | PRO | 162687 | 272732 
90000000005442 | 20 | Protopelagonemetes hulbrechti | -7 |  | 8762141000 |  | IOS_March2010 |  | -7 | 122853 
90000000001215 | 90 | Protoperidinium | 10340 |  | 1204100500 |  | jm_list;; CPRdata | PRO | 10340 | 109553 
90000000004155 | 90 | Protoperidinium americanum | -70211 | (Gran and Braarud) Balech, 1974 | 1204100500 | Bérard-Therriault, L.; Poulin, M.; Bosse, L. 1999. Guide d'identification du phytoplancton marin de l'estuaire et du golfe du Saint-Laurent incluant également certains protozoaires. Publication spéciale canadienne des sciences halieutiques et aquatiques; 128. 387 p. page 177  reference book Scientific Authority = (Gran et Braarud) Balech 1974 | IML_PHYTO_Feb2007 |  | NaN | 233521 
90000000002463 | 90 | Protoperidinium bipes | 10210 |  | 1204100201 |  | AZMP_PHYTO | PHYTO | 10210 | 110208 
90000000002529 | 90 | Protoperidinium brevipes | 10215 |  | 1204100302 |  | AZMP_PHYTO |  | 10215 | 110210 
90000000004156 | 90 | Protoperidinium cerasus | 10218 |  | 1204100500 | Bérard-Therriault, L.; Poulin, M.; Bosse, L. 1999. Guide d'identification du phytoplancton marin de l'estuaire et du golfe du Saint-Laurent incluant également certains protozoaires. Publication spéciale canadienne des sciences halieutiques et aquatiques; 128. 387 p. page 178  reference book Scientific Authority = (Paulsen) Balech 1973 | IML_PHYTO_Feb2007 |  | 10218 | 162749 
90000000004157 | 90 | Protoperidinium claudicans | 10246 |  | 1204100500 | Bérard-Therriault, L.; Poulin, M.; Bosse, L. 1999. Guide d'identification du phytoplancton marin de l'estuaire et du golfe du Saint-Laurent incluant également certains protozoaires. Publication spéciale canadienne des sciences halieutiques et aquatiques; 128. 387 p. page 179  reference book Scientific Authority = (Paulsen) Balech 1974 | IML_PHYTO_Feb2007 |  | 10246 | 163862 
90000000004158 | 90 | Protoperidinium conicoides | 10248 |  | 1204100500 | Bérard-Therriault, L.; Poulin, M.; Bosse, L. 1999. Guide d'identification du phytoplancton marin de l'estuaire et du golfe du Saint-Laurent incluant également certains protozoaires. Publication spéciale canadienne des sciences halieutiques et aquatiques; 128. 387 p. page 179  reference book Scientific Authority = (Paulsen) Balech 1973 | IML_PHYTO_Feb2007 |  | 10248 | 110212 
90000000002561 | 90 | Protoperidinium conicum | 10220 |  | 1204100305 |  |  |  | 10220 | 110213 
90000000004159 | 90 | Protoperidinium crassipes | 10306 |  | 1204100500 | Bérard-Therriault, L.; Poulin, M.; Bosse, L. 1999. Guide d'identification du phytoplancton marin de l'estuaire et du golfe du Saint-Laurent incluant également certains protozoaires. Publication spéciale canadienne des sciences halieutiques et aquatiques; 128. 387 p. page 180  reference book Scientific Authority = (Kofoid) Balech 1974 | IML_PHYTO_Feb2007 |  | 10306 | 110214 
